X1,X2,X3,X4,X5,Y1
0.819,0.894,0.318,0.722,0.694,0.183
0.818,0.888,0.315,0.743,0.7,0.187
0.816,0.879,0.314,0.746,0.704,0.189
0.813,0.893,0.323,0.768,0.696,0.188
0.81,0.905,0.323,0.736,0.693,0.187
0.806,0.9,0.32,0.726,0.695,0.186
0.803,0.895,0.32,0.717,0.699,0.184
0.802,0.892,0.315,0.717,0.707,0.183
0.805,0.897,0.32,0.73,0.704,0.182
0.809,0.892,0.315,0.732,0.698,0.181
0.811,0.89,0.308,0.738,0.703,0.18
0.809,0.901,0.314,0.718,0.702,0.178
0.807,0.914,0.312,0.753,0.698,0.177
0.806,0.916,0.316,0.75,0.693,0.176
0.811,0.913,0.317,0.748,0.692,0.175
0.817,0.904,0.312,0.756,0.701,0.173
0.816,0.897,0.317,0.737,0.703,0.172
0.816,0.901,0.319,0.742,0.696,0.171
0.821,0.897,0.318,0.733,0.699,0.17
0.824,0.887,0.317,0.744,0.7,0.168
0.823,0.89,0.315,0.752,0.693,0.167
0.822,0.9,0.324,0.741,0.691,0.166
0.822,0.901,0.33,0.706,0.698,0.165
0.821,0.897,0.331,0.708,0.704,0.164
0.823,0.889,0.336,0.74,0.706,0.162
0.825,0.887,0.344,0.737,0.702,0.161
0.821,0.896,0.349,0.71,0.697,0.16
0.814,0.906,0.347,0.738,0.698,0.159
0.81,0.905,0.346,0.759,0.702,0.157
0.812,0.889,0.338,0.736,0.704,0.156
0.813,0.888,0.331,0.745,0.701,0.156
0.814,0.905,0.331,0.757,0.694,0.156
0.816,0.901,0.332,0.749,0.695,0.156
0.817,0.896,0.335,0.726,0.697,0.157
0.816,0.898,0.335,0.719,0.696,0.157
0.817,0.893,0.339,0.723,0.695,0.157
0.818,0.901,0.339,0.723,0.693,0.158
0.818,0.903,0.338,0.726,0.689,0.158
0.817,0.892,0.34,0.732,0.698,0.158
0.812,0.895,0.339,0.737,0.706,0.158
0.807,0.896,0.34,0.718,0.702,0.159
0.807,0.899,0.342,0.721,0.695,0.159
0.811,0.896,0.344,0.706,0.696,0.159
0.81,0.91,0.349,0.712,0.696,0.16
0.809,0.91,0.347,0.724,0.697,0.16
0.81,0.898,0.341,0.728,0.703,0.16
0.813,0.896,0.339,0.749,0.703,0.161
0.813,0.904,0.344,0.716,0.695,0.161
0.817,0.893,0.348,0.712,0.699,0.161
0.821,0.896,0.345,0.737,0.697,0.162
0.82,0.912,0.356,0.728,0.696,0.162
0.821,0.901,0.372,0.729,0.706,0.156
0.822,0.903,0.376,0.704,0.714,0.141
0.818,0.903,0.379,0.703,0.713,0.127
0.814,0.898,0.373,0.724,0.703,0.122
0.81,0.907,0.369,0.707,0.703,0.129
0.81,0.893,0.369,0.738,0.707,0.137
0.814,0.885,0.365,0.735,0.7,0.144
0.819,0.886,0.363,0.719,0.704,0.152
0.821,0.877,0.362,0.74,0.708,0.159
0.822,0.895,0.36,0.733,0.703,0.167
0.825,0.897,0.361,0.721,0.701,0.17
0.832,0.892,0.364,0.73,0.696,0.167
0.837,0.889,0.371,0.752,0.691,0.165
0.836,0.889,0.378,0.758,0.688,0.162
0.836,0.927,0.38,0.743,0.678,0.159
0.838,0.906,0.382,0.752,0.696,0.157
0.833,0.89,0.386,0.738,0.707,0.154
0.834,0.916,0.392,0.713,0.69,0.151
0.84,0.899,0.392,0.721,0.701,0.149
0.842,0.9,0.39,0.709,0.708,0.146
0.841,0.902,0.39,0.738,0.706,0.145
0.842,0.896,0.394,0.76,0.705,0.144
0.845,0.895,0.399,0.767,0.702,0.144
0.842,0.891,0.4,0.742,0.698,0.143
0.839,0.9,0.397,0.747,0.703,0.143
0.839,0.899,0.397,0.748,0.711,0.142
0.838,0.908,0.395,0.72,0.703,0.142
0.842,0.902,0.394,0.726,0.691,0.141
0.843,0.898,0.399,0.723,0.69,0.141
0.846,0.896,0.407,0.739,0.687,0.141
0.854,0.897,0.409,0.738,0.693,0.14
0.859,0.9,0.409,0.741,0.7,0.14
0.859,0.899,0.411,0.746,0.691,0.139
0.858,0.894,0.42,0.732,0.688,0.139
0.86,0.894,0.426,0.733,0.695,0.138
0.857,0.897,0.438,0.724,0.699,0.139
0.855,0.897,0.441,0.744,0.694,0.142
0.857,0.885,0.436,0.739,0.697,0.145
0.856,0.876,0.436,0.727,0.701,0.148
0.857,0.884,0.435,0.731,0.704,0.151
0.855,0.898,0.437,0.722,0.706,0.154
0.852,0.906,0.438,0.737,0.7,0.157
0.855,0.896,0.441,0.74,0.703,0.16
0.857,0.894,0.441,0.72,0.697,0.163
0.858,0.905,0.435,0.736,0.689,0.166
0.853,0.899,0.429,0.753,0.696,0.169
0.85,0.89,0.433,0.726,0.7,0.172
0.852,0.888,0.443,0.715,0.698,0.175
0.846,0.887,0.442,0.731,0.704,0.178
0.839,0.896,0.438,0.734,0.699,0.181
0.837,0.897,0.435,0.724,0.697,0.184
0.84,0.895,0.433,0.733,0.705,0.187
0.843,0.904,0.424,0.73,0.713,0.19
0.848,0.901,0.415,0.75,0.708,0.193
0.857,0.892,0.413,0.739,0.7,0.196
0.863,0.889,0.409,0.726,0.697,0.199
0.867,0.912,0.414,0.719,0.688,0.202
0.871,0.902,0.432,0.707,0.687,0.185
0.871,0.89,0.449,0.735,0.692,0.143
0.867,0.893,0.45,0.747,0.7,0.121
0.863,0.897,0.454,0.746,0.694,0.128
0.856,0.906,0.465,0.731,0.696,0.134
0.851,0.894,0.462,0.733,0.707,0.141
0.847,0.893,0.455,0.733,0.704,0.148
0.846,0.899,0.454,0.725,0.703,0.154
0.853,0.888,0.454,0.74,0.706,0.161
0.858,0.897,0.445,0.74,0.703,0.164
0.857,0.908,0.437,0.724,0.693,0.163
0.854,0.909,0.442,0.723,0.688,0.161
0.852,0.9,0.447,0.721,0.694,0.16
0.857,0.895,0.452,0.727,0.695,0.159
0.86,0.898,0.455,0.749,0.699,0.157
0.854,0.896,0.455,0.751,0.704,0.156
0.849,0.908,0.45,0.742,0.699,0.155
0.848,0.899,0.454,0.747,0.7,0.155
0.849,0.877,0.465,0.73,0.7,0.154
0.847,0.885,0.464,0.723,0.694,0.153
0.844,0.905,0.461,0.729,0.689,0.153
0.846,0.907,0.465,0.722,0.691,0.152
0.847,0.903,0.466,0.744,0.689,0.152
0.846,0.899,0.467,0.766,0.691,0.151
0.85,0.903,0.47,0.736,0.692,0.151
0.854,0.895,0.465,0.73,0.699,0.15
0.854,0.883,0.461,0.741,0.708,0.15
0.847,0.879,0.467,0.737,0.715,0.149
0.84,0.89,0.471,0.743,0.708,0.149
0.836,0.9,0.468,0.739,0.698,0.148
0.834,0.899,0.458,0.738,0.696,0.148
0.837,0.902,0.454,0.727,0.695,0.147
0.842,0.896,0.46,0.713,0.691,0.147
0.848,0.9,0.463,0.729,0.691,0.146
0.851,0.901,0.462,0.718,0.697,0.146
0.852,0.899,0.47,0.736,0.701,0.145
0.855,0.894,0.479,0.762,0.704,0.145
0.856,0.896,0.485,0.727,0.7,0.144
0.854,0.904,0.485,0.727,0.693,0.144
0.853,0.896,0.485,0.738,0.698,0.143
0.848,0.895,0.487,0.722,0.701,0.143
0.844,0.907,0.483,0.712,0.693,0.142
0.847,0.897,0.476,0.732,0.696,0.141
0.85,0.896,0.473,0.737,0.701,0.141
0.85,0.905,0.475,0.734,0.697,0.14
0.855,0.898,0.48,0.745,0.696,0.14
0.861,0.898,0.483,0.73,0.696,0.139
0.861,0.889,0.492,0.718,0.701,0.139
0.858,0.893,0.498,0.713,0.694,0.138
0.857,0.901,0.499,0.719,0.691,0.139
0.855,0.895,0.502,0.745,0.705,0.142
0.848,0.902,0.502,0.74,0.709,0.146
0.844,0.897,0.496,0.735,0.714,0.149
0.841,0.901,0.495,0.754,0.705,0.152
0.842,0.894,0.494,0.749,0.701,0.155
0.844,0.897,0.494,0.727,0.704,0.158
0.844,0.898,0.497,0.725,0.702,0.161
0.847,0.893,0.498,0.734,0.697,0.164
0.846,0.895,0.505,0.749,0.699,0.167
0.838,0.894,0.506,0.748,0.698,0.17
0.831,0.903,0.495,0.737,0.699,0.174
0.825,0.904,0.491,0.745,0.701,0.177
0.82,0.912,0.493,0.743,0.695,0.18
0.819,0.911,0.494,0.742,0.692,0.183
0.822,0.906,0.494,0.739,0.687,0.186
0.822,0.897,0.484,0.733,0.696,0.189
0.822,0.895,0.473,0.733,0.695,0.192
0.819,0.905,0.468,0.74,0.686,0.195
0.814,0.899,0.466,0.753,0.7,0.198
0.814,0.899,0.464,0.752,0.708,0.201
0.809,0.895,0.463,0.742,0.707,0.205
0.805,0.897,0.461,0.735,0.708,0.208
0.81,0.899,0.455,0.732,0.707,0.211
0.817,0.899,0.448,0.735,0.705,0.214
0.821,0.907,0.443,0.74,0.702,0.217
0.823,0.882,0.451,0.717,0.705,0.22
0.824,0.884,0.466,0.714,0.695,0.198
0.824,0.907,0.463,0.719,0.691,0.168
0.819,0.899,0.458,0.747,0.701,0.168
0.811,0.896,0.456,0.782,0.706,0.169
0.805,0.903,0.453,0.768,0.703,0.169
0.805,0.9,0.446,0.739,0.703,0.17
0.803,0.893,0.436,0.746,0.702,0.197
0.806,0.888,0.431,0.757,0.701,0.234
0.808,0.904,0.422,0.739,0.699,0.239
0.804,0.922,0.414,0.734,0.692,0.244
0.804,0.896,0.414,0.72,0.703,0.25
0.798,0.892,0.41,0.722,0.7,0.255
0.791,0.915,0.402,0.712,0.687,0.26
0.788,0.908,0.394,0.721,0.695,0.265
0.785,0.897,0.387,0.726,0.702,0.27
0.785,0.905,0.375,0.75,0.7,0.275
0.792,0.899,0.361,0.75,0.695,0.28
0.803,0.897,0.352,0.717,0.692,0.285
0.768,0.856,0.352,0.725,0.701,0.29
0.719,0.784,0.352,0.719,0.713,0.261
0.713,0.783,0.351,0.728,0.702,0.217
0.711,0.765,0.361,0.768,0.7,0.212
0.718,0.76,0.361,0.778,0.7,0.206
0.721,0.792,0.356,0.734,0.69,0.2
0.722,0.793,0.362,0.726,0.693,0.195
0.725,0.775,0.369,0.734,0.702,0.189
0.723,0.76,0.362,0.717,0.709,0.184
0.722,0.757,0.363,0.743,0.705,0.178
0.72,0.766,0.369,0.773,0.697,0.173
0.717,0.76,0.373,0.724,0.705,0.167
0.718,0.764,0.371,0.699,0.701,0.162
0.72,0.792,0.363,0.719,0.689,0.156
0.718,0.77,0.36,0.75,0.705,0.154
0.713,0.764,0.361,0.761,0.708,0.158
0.715,0.764,0.363,0.748,0.706,0.161
0.722,0.746,0.366,0.73,0.706,0.164
0.722,0.778,0.362,0.722,0.691,0.167
0.719,0.779,0.363,0.709,0.694,0.171
0.714,0.741,0.369,0.676,0.714,0.174
0.708,0.752,0.362,0.722,0.717,0.175
0.703,0.781,0.362,0.732,0.706,0.174
0.696,0.793,0.368,0.7,0.698,0.173
0.696,0.79,0.365,0.72,0.704,0.172
0.706,0.781,0.349,0.724,0.702,0.177
0.714,0.782,0.337,0.707,0.696,0.189
0.724,0.785,0.343,0.73,0.692,0.202
0.735,0.76,0.355,0.713,0.697,0.215
0.739,0.755,0.356,0.704,0.705,0.208
0.738,0.771,0.364,0.745,0.704,0.175
0.733,0.742,0.382,0.746,0.709,0.143
0.684,0.684,0.378,0.74,0.713,0.124
0.641,0.644,0.37,0.748,0.713,0.123
0.648,0.657,0.374,0.72,0.704,0.122
0.649,0.653,0.381,0.716,0.706,0.121
0.647,0.634,0.388,0.739,0.709,0.12
0.646,0.629,0.396,0.736,0.703,0.119
0.642,0.617,0.402,0.704,0.711,0.118
0.635,0.635,0.401,0.69,0.705,0.117
0.633,0.64,0.393,0.699,0.704,0.116
0.635,0.638,0.393,0.714,0.704,0.115
0.637,0.646,0.396,0.721,0.701,0.114
0.635,0.651,0.391,0.735,0.699,0.113
0.585,0.588,0.391,0.75,0.705,0.112
0.532,0.523,0.388,0.725,0.714,0.111
0.534,0.535,0.381,0.688,0.704,0.11
0.534,0.545,0.38,0.696,0.696,0.109
0.533,0.537,0.385,0.727,0.698,0.108
0.534,0.521,0.392,0.713,0.703,0.107
0.533,0.506,0.402,0.721,0.702,0.106
0.527,0.517,0.409,0.723,0.693,0.105
0.526,0.511,0.41,0.731,0.697,0.104
0.533,0.502,0.416,0.745,0.702,0.103
0.536,0.514,0.422,0.728,0.699,0.102
0.535,0.522,0.434,0.726,0.696,0.102
0.536,0.518,0.45,0.729,0.699,0.105
0.54,0.496,0.459,0.742,0.705,0.107
0.543,0.509,0.465,0.735,0.7,0.11
0.545,0.512,0.471,0.737,0.698,0.113
0.544,0.493,0.474,0.73,0.706,0.115
0.541,0.498,0.47,0.735,0.708,0.118
0.537,0.513,0.467,0.721,0.701,0.12
0.531,0.515,0.47,0.738,0.698,0.123
0.524,0.501,0.47,0.757,0.702,0.131
0.518,0.501,0.46,0.728,0.707,0.145
0.515,0.49,0.451,0.729,0.71,0.159
0.512,0.495,0.45,0.735,0.705,0.173
0.511,0.509,0.455,0.725,0.703,0.188
0.509,0.524,0.444,0.717,0.699,0.202
0.507,0.514,0.426,0.731,0.697,0.216
0.508,0.492,0.422,0.754,0.706,0.224
0.507,0.492,0.417,0.75,0.714,0.223
0.504,0.513,0.418,0.734,0.705,0.223
0.499,0.523,0.417,0.731,0.698,0.222
0.495,0.518,0.41,0.726,0.701,0.221
0.495,0.505,0.404,0.726,0.703,0.22
0.499,0.5,0.395,0.726,0.701,0.22
0.504,0.499,0.393,0.731,0.701,0.219
0.508,0.504,0.392,0.737,0.701,0.218
0.517,0.516,0.383,0.751,0.698,0.217
0.521,0.504,0.388,0.705,0.699,0.217
0.519,0.498,0.394,0.705,0.705,0.216
0.517,0.498,0.392,0.734,0.709,0.215
0.518,0.499,0.387,0.729,0.706,0.214
0.519,0.505,0.387,0.727,0.703,0.214
0.517,0.508,0.393,0.711,0.704,0.214
0.518,0.513,0.387,0.723,0.696,0.213
0.517,0.519,0.375,0.708,0.69,0.213
0.515,0.498,0.38,0.728,0.701,0.212
0.512,0.509,0.378,0.724,0.701,0.212
0.511,0.525,0.373,0.723,0.694,0.211
0.511,0.519,0.37,0.731,0.695,0.211
0.51,0.52,0.361,0.716,0.702,0.211
0.512,0.505,0.366,0.725,0.705,0.21
0.509,0.511,0.361,0.711,0.703,0.21
0.503,0.531,0.348,0.721,0.697,0.209
0.501,0.524,0.343,0.795,0.696,0.209
0.502,0.526,0.345,0.798,0.691,0.208
0.507,0.522,0.344,0.767,0.693,0.208
0.513,0.516,0.343,0.753,0.698,0.208
0.515,0.522,0.351,0.749,0.697,0.207
0.511,0.521,0.363,0.756,0.696,0.183
0.51,0.526,0.37,0.744,0.69,0.152
0.512,0.51,0.367,0.733,0.696,0.153
0.508,0.505,0.368,0.734,0.702,0.155
0.507,0.517,0.367,0.744,0.7,0.156
0.506,0.501,0.366,0.747,0.703,0.158
0.501,0.499,0.367,0.763,0.706,0.159
0.502,0.497,0.356,0.758,0.707,0.161
0.51,0.496,0.356,0.736,0.703,0.162
0.515,0.497,0.356,0.739,0.699,0.163
0.518,0.5,0.348,0.731,0.698,0.165
0.522,0.516,0.352,0.735,0.694,0.166
0.529,0.526,0.353,0.751,0.689,0.168
0.533,0.526,0.365,0.728,0.687,0.169
0.532,0.508,0.387,0.708,0.69,0.145
0.526,0.499,0.394,0.716,0.691,0.113
0.519,0.518,0.394,0.737,0.687,0.117
0.51,0.51,0.39,0.737,0.697,0.12
0.504,0.511,0.386,0.726,0.701,0.124
0.505,0.515,0.389,0.728,0.699,0.128
0.506,0.503,0.388,0.714,0.705,0.132
0.505,0.515,0.379,0.712,0.704,0.146
0.501,0.521,0.37,0.702,0.704,0.172
0.499,0.511,0.359,0.702,0.708,0.198
0.501,0.508,0.361,0.709,0.708,0.21
0.503,0.522,0.359,0.731,0.707,0.203
0.505,0.521,0.357,0.744,0.707,0.195
0.507,0.521,0.35,0.728,0.703,0.188
0.511,0.5,0.35,0.743,0.703,0.181
0.516,0.505,0.355,0.764,0.699,0.174
0.521,0.527,0.353,0.767,0.694,0.167
0.526,0.524,0.357,0.739,0.697,0.159
0.531,0.511,0.366,0.749,0.698,0.152
0.535,0.499,0.378,0.756,0.698,0.147
0.537,0.513,0.384,0.746,0.693,0.144
0.536,0.535,0.386,0.733,0.69,0.142
0.534,0.52,0.389,0.753,0.693,0.139
0.535,0.517,0.399,0.795,0.688,0.137
0.536,0.529,0.407,0.749,0.686,0.134
0.538,0.502,0.405,0.731,0.696,0.132
0.543,0.484,0.4,0.745,0.703,0.127
0.552,0.508,0.401,0.749,0.698,0.121
0.56,0.519,0.412,0.721,0.696,0.115
0.564,0.517,0.425,0.7,0.694,0.108
0.564,0.52,0.434,0.726,0.688,0.102
0.562,0.502,0.444,0.729,0.699,0.0959
0.559,0.499,0.451,0.723,0.709,0.0896
0.552,0.504,0.457,0.749,0.704,0.0833
0.55,0.511,0.463,0.764,0.7,0.077
0.548,0.518,0.464,0.751,0.701,0.0849
0.547,0.506,0.462,0.739,0.707,0.112
0.547,0.518,0.465,0.749,0.699,0.126
0.547,0.508,0.463,0.746,0.698,0.126
0.549,0.489,0.464,0.75,0.703,0.126
0.553,0.495,0.47,0.749,0.701,0.125
0.554,0.51,0.477,0.744,0.699,0.125
0.55,0.509,0.477,0.752,0.702,0.124
0.549,0.501,0.472,0.747,0.704,0.124
0.552,0.519,0.476,0.752,0.694,0.123
0.557,0.508,0.481,0.751,0.694,0.123
0.563,0.496,0.485,0.737,0.697,0.122
0.569,0.513,0.489,0.709,0.692,0.122
0.576,0.504,0.499,0.712,0.694,0.122
0.579,0.506,0.508,0.735,0.694,0.121
0.577,0.519,0.512,0.722,0.693,0.119
0.571,0.52,0.519,0.736,0.698,0.115
0.565,0.519,0.522,0.767,0.7,0.11
0.561,0.513,0.525,0.756,0.702,0.106
0.615,0.556,0.534,0.744,0.681,0.106
0.679,0.579,0.548,0.733,0.678,0.112
0.675,0.584,0.569,0.722,0.688,0.118
0.666,0.602,0.593,0.714,0.684,0.0968
0.656,0.595,0.602,0.709,0.69,0.0697
0.645,0.594,0.599,0.704,0.696,0.0799
0.633,0.592,0.59,0.753,0.704,0.0902
0.622,0.581,0.589,0.767,0.71,0.1
0.614,0.589,0.594,0.722,0.709,0.111
0.611,0.595,0.584,0.735,0.705,0.121
0.61,0.605,0.556,0.741,0.705,0.16
0.612,0.61,0.537,0.737,0.704,0.237
0.614,0.592,0.522,0.739,0.709,0.281
0.616,0.578,0.512,0.741,0.71,0.282
0.615,0.579,0.5,0.734,0.706,0.283
0.613,0.582,0.485,0.735,0.71,0.284
0.617,0.582,0.482,0.733,0.708,0.285
0.621,0.598,0.475,0.734,0.699,0.285
0.625,0.599,0.468,0.753,0.695,0.277
0.629,0.596,0.475,0.733,0.698,0.257
0.633,0.612,0.483,0.729,0.692,0.237
0.636,0.597,0.484,0.754,0.694,0.217
0.635,0.59,0.489,0.732,0.699,0.197
0.636,0.606,0.495,0.724,0.693,0.177
0.632,0.598,0.506,0.732,0.694,0.157
0.625,0.592,0.51,0.728,0.699,0.145
0.629,0.607,0.514,0.719,0.693,0.145
0.635,0.601,0.5,0.729,0.696,0.144
0.637,0.592,0.478,0.751,0.703,0.174
0.636,0.6,0.471,0.754,0.701,0.212
0.635,0.604,0.472,0.737,0.696,0.205
0.64,0.595,0.478,0.738,0.696,0.199
0.645,0.592,0.482,0.744,0.697,0.192
0.644,0.611,0.481,0.721,0.694,0.186
0.642,0.609,0.488,0.687,0.695,0.179
0.644,0.605,0.497,0.688,0.698,0.173
0.643,0.59,0.499,0.72,0.703,0.166
0.641,0.578,0.49,0.758,0.708,0.16
0.642,0.588,0.48,0.752,0.705,0.156
0.642,0.603,0.479,0.719,0.7,0.156
0.643,0.615,0.474,0.707,0.698,0.156
0.65,0.614,0.471,0.706,0.694,0.156
0.657,0.603,0.473,0.771,0.696,0.157
0.662,0.591,0.481,0.776,0.704,0.157
0.659,0.584,0.48,0.763,0.704,0.157
0.649,0.602,0.477,0.748,0.691,0.157
0.646,0.603,0.484,0.708,0.69,0.157
0.65,0.598,0.489,0.731,0.695,0.157
0.652,0.61,0.476,0.728,0.697,0.157
0.655,0.603,0.465,0.746,0.699,0.182
0.653,0.596,0.468,0.755,0.7,0.212
0.644,0.583,0.466,0.729,0.704,0.209
0.64,0.595,0.462,0.695,0.7,0.205
0.64,0.593,0.459,0.734,0.699,0.202
0.644,0.581,0.463,0.766,0.702,0.199
0.647,0.587,0.469,0.709,0.705,0.195
0.651,0.602,0.47,0.701,0.703,0.192
0.652,0.607,0.467,0.73,0.697,0.191
0.647,0.604,0.465,0.748,0.694,0.195
0.641,0.603,0.458,0.739,0.695,0.198
0.639,0.604,0.445,0.737,0.7,0.202
0.64,0.602,0.435,0.726,0.706,0.206
0.641,0.586,0.432,0.715,0.709,0.209
0.642,0.578,0.423,0.717,0.707,0.213
0.646,0.596,0.409,0.723,0.702,0.216
0.644,0.612,0.404,0.733,0.699,0.22
0.642,0.609,0.407,0.725,0.699,0.223
0.639,0.594,0.413,0.722,0.702,0.224
0.635,0.58,0.411,0.738,0.704,0.22
0.635,0.602,0.41,0.743,0.698,0.216
0.637,0.613,0.412,0.726,0.696,0.212
0.634,0.609,0.409,0.722,0.695,0.208
0.634,0.611,0.403,0.727,0.697,0.204
0.636,0.592,0.398,0.718,0.699,0.2
0.636,0.578,0.396,0.739,0.703,0.196
0.633,0.595,0.394,0.749,0.701,0.193
0.625,0.592,0.393,0.737,0.702,0.189
0.619,0.575,0.397,0.737,0.707,0.185
0.613,0.584,0.396,0.766,0.705,0.181
0.604,0.601,0.393,0.783,0.703,0.177
0.604,0.598,0.389,0.766,0.705,0.173
0.603,0.595,0.376,0.745,0.701,0.181
0.596,0.614,0.363,0.748,0.691,0.205
0.59,0.621,0.367,0.744,0.69,0.229
0.587,0.608,0.37,0.697,0.695,0.242
0.586,0.598,0.357,0.656,0.699,0.239
0.59,0.594,0.351,0.685,0.706,0.237
0.594,0.579,0.349,0.759,0.706,0.235
0.598,0.594,0.33,0.779,0.697,0.236
0.596,0.613,0.325,0.769,0.694,0.244
0.593,0.601,0.319,0.764,0.698,0.251
0.594,0.59,0.317,0.721,0.699,0.258
0.595,0.587,0.333,0.716,0.699,0.231
0.594,0.583,0.341,0.73,0.7,0.189
0.589,0.593,0.334,0.752,0.697,0.186
0.587,0.606,0.333,0.744,0.704,0.182
0.589,0.615,0.338,0.747,0.705,0.179
0.591,0.597,0.337,0.75,0.702,0.175
0.597,0.574,0.342,0.735,0.708,0.172
0.6,0.588,0.339,0.724,0.704,0.168
0.596,0.611,0.339,0.747,0.695,0.165
0.594,0.603,0.34,0.731,0.697,0.162
0.593,0.593,0.34,0.678,0.702,0.158
0.601,0.59,0.356,0.684,0.699,0.155
0.609,0.585,0.36,0.714,0.698,0.151
0.615,0.587,0.357,0.722,0.699,0.148
0.616,0.589,0.359,0.746,0.698,0.144
0.613,0.602,0.357,0.757,0.702,0.141
0.612,0.604,0.363,0.732,0.701,0.137
0.611,0.593,0.373,0.707,0.699,0.134
0.61,0.583,0.379,0.714,0.706,0.13
0.617,0.583,0.38,0.725,0.706,0.132
0.622,0.589,0.373,0.723,0.702,0.141
0.62,0.597,0.364,0.756,0.701,0.15
0.615,0.587,0.362,0.769,0.705,0.159
0.611,0.574,0.359,0.753,0.71,0.168
0.609,0.583,0.367,0.709,0.708,0.177
0.61,0.592,0.37,0.676,0.7,0.18
0.614,0.603,0.364,0.73,0.69,0.177
0.617,0.618,0.368,0.761,0.689,0.174
0.615,0.596,0.373,0.73,0.701,0.171
0.613,0.576,0.381,0.731,0.705,0.168
0.615,0.592,0.387,0.755,0.7,0.164
0.617,0.61,0.392,0.741,0.695,0.161
0.618,0.601,0.4,0.711,0.695,0.158
0.623,0.588,0.406,0.703,0.697,0.155
0.627,0.596,0.406,0.738,0.695,0.152
0.632,0.594,0.406,0.744,0.7,0.149
0.63,0.585,0.411,0.758,0.703,0.145
0.625,0.583,0.416,0.762,0.7,0.142
0.62,0.592,0.42,0.712,0.695,0.139
0.618,0.608,0.416,0.718,0.69,0.136
0.62,0.606,0.413,0.72,0.694,0.133
0.62,0.608,0.414,0.745,0.695,0.131
0.619,0.61,0.416,0.756,0.697,0.133
0.62,0.596,0.418,0.738,0.701,0.134
0.624,0.582,0.42,0.73,0.704,0.136
0.627,0.58,0.421,0.719,0.703,0.137
0.624,0.58,0.421,0.709,0.7,0.138
0.621,0.595,0.427,0.727,0.697,0.14
0.618,0.602,0.431,0.75,0.694,0.141
0.618,0.584,0.432,0.749,0.7,0.143
0.621,0.581,0.431,0.739,0.706,0.144
0.622,0.582,0.429,0.74,0.702,0.145
0.621,0.586,0.43,0.736,0.698,0.147
0.617,0.601,0.431,0.735,0.699,0.148
0.614,0.607,0.431,0.735,0.701,0.15
0.611,0.606,0.438,0.72,0.699,0.151
0.606,0.609,0.442,0.706,0.696,0.152
0.602,0.597,0.439,0.751,0.702,0.154
0.6,0.591,0.431,0.773,0.704,0.155
0.601,0.598,0.425,0.725,0.701,0.157
0.6,0.599,0.421,0.729,0.701,0.158
0.6,0.605,0.417,0.745,0.699,0.159
0.604,0.593,0.417,0.746,0.701,0.161
0.605,0.589,0.414,0.748,0.708,0.162
0.607,0.59,0.419,0.737,0.711,0.164
0.605,0.587,0.418,0.712,0.707,0.165
0.599,0.605,0.415,0.726,0.699,0.166
0.602,0.61,0.418,0.751,0.695,0.168
0.609,0.611,0.42,0.738,0.692,0.167
0.611,0.606,0.42,0.709,0.693,0.164
0.614,0.605,0.418,0.73,0.694,0.161
0.614,0.605,0.423,0.76,0.696,0.158
0.614,0.591,0.432,0.741,0.698,0.154
0.622,0.579,0.432,0.714,0.699,0.151
0.629,0.575,0.428,0.706,0.7,0.148
0.631,0.584,0.425,0.697,0.703,0.145
0.633,0.593,0.423,0.711,0.705,0.141
0.638,0.599,0.435,0.72,0.7,0.138
0.642,0.601,0.448,0.765,0.692,0.135
0.639,0.592,0.445,0.781,0.698,0.132
0.629,0.583,0.45,0.741,0.704,0.128
0.626,0.584,0.461,0.738,0.703,0.129
0.629,0.596,0.465,0.732,0.7,0.134
0.631,0.611,0.468,0.736,0.695,0.139
0.64,0.612,0.463,0.712,0.698,0.144
0.649,0.614,0.455,0.741,0.698,0.149
0.651,0.606,0.453,0.805,0.695,0.154
0.646,0.587,0.462,0.777,0.699,0.159
0.643,0.58,0.477,0.732,0.698,0.161
0.641,0.583,0.478,0.736,0.698,0.158
0.64,0.595,0.476,0.761,0.697,0.155
0.64,0.6,0.47,0.767,0.698,0.152
0.638,0.589,0.465,0.751,0.701,0.151
0.634,0.593,0.463,0.735,0.701,0.154
0.633,0.588,0.466,0.726,0.705,0.156
0.633,0.584,0.471,0.741,0.705,0.158
0.632,0.58,0.473,0.732,0.708,0.16
0.633,0.594,0.467,0.72,0.706,0.162
0.635,0.603,0.463,0.724,0.703,0.164
0.637,0.584,0.463,0.731,0.709,0.166
0.639,0.595,0.468,0.786,0.7,0.168
0.641,0.616,0.472,0.806,0.694,0.171
0.638,0.598,0.475,0.785,0.701,0.173
0.636,0.588,0.48,0.732,0.699,0.175
0.633,0.61,0.474,0.693,0.693,0.177
0.631,0.617,0.462,0.746,0.694,0.179
0.63,0.617,0.457,0.756,0.699,0.181
0.628,0.617,0.455,0.709,0.7,0.183
0.624,0.614,0.454,0.718,0.696,0.186
0.619,0.612,0.452,0.731,0.694,0.188
0.618,0.614,0.448,0.728,0.695,0.19
0.621,0.616,0.445,0.718,0.696,0.192
0.62,0.605,0.436,0.741,0.7,0.192
0.621,0.586,0.434,0.746,0.702,0.189
0.632,0.58,0.435,0.753,0.701,0.186
0.638,0.592,0.445,0.778,0.698,0.183
0.636,0.61,0.458,0.727,0.689,0.181
0.628,0.609,0.458,0.714,0.692,0.178
