Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
60,100,57,0,58.977,152.2,0.0001,0,1.1,0,0.0021037,12.366,3.7676,61354,67465,6.4953,298,261.46,1.1577,10,0,35,0,1.3831,0.18985,0,0,0.86415,0,0,0,1,0,0,3
60,100,57,0,61.388,150.98,0.0001,0,1.1,0,0.0021254,12.317,3.8149,61374,67496,6.4954,297.99,260.44,1.1623,10,0,35,0,1.3896,0.18978,0,0,0.86764,0,0,0,1,0,0,3
60,100,57,0,63.747,149.73,0.0001,0,1.1,0,0.0021531,12.253,3.8624,61395,67527,6.4945,298,261.8,1.1669,10,0,35,0,1.4117,0.18956,0,0,0.87115,0,0,0,1,0,0,3
60,100,57,0,66.463,151.2,0.0001,0,1.1,0,0.002177,12.181,3.91,61416,67559,6.4941,298.01,264.89,1.1716,10,0,35,0,1.4369,0.18931,0,0,0.87471,0,0,0,1,0,0,3
60,100,57,0,69.344,154.86,0.0001,0,1.1,0,0.0021926,12.153,3.9573,61437,67591,6.4949,298.03,269.87,1.1764,10,0,35,0,1.4427,0.18925,0,0,0.87829,0,0,0,1,0,0,3
60,100,57,0,71.892,161.15,0.0001,0,1.1,0,0.002153,12.156,4.0049,61460,67624,6.4963,298.03,270.52,1.1811,10,0,35,0,1.4474,0.1892,0,0,0.88185,0,0,0,1,0,0,3
60,100,57,0,73.881,162.84,0.0001,0,1.1,0,0.0021227,12.159,4.0527,61482,67657,6.4998,298.04,272.42,1.1857,10,0,35,0,1.445,0.18921,0,0,0.88537,0,0,0,1,0,0,3
60,100,57,0,74.476,166.22,0.0001,0,1.1,0,0.002087,12.172,4.101,61505,67690,6.5031,298.02,268.66,1.1903,10,0,35,0,1.4391,0.18926,0,0,0.88885,0,0,0,1,0,0,3
60,100,57,0,73.773,163.04,0.0001,0,1.1,0,0.0020588,12.183,4.1496,61527,67723,6.5041,298.02,266.49,1.1948,10,0,35,0,1.4273,0.18936,0,0,0.89228,0,0,0,1,0,0,3
60,100,57,0,72.664,161.42,0.0001,0,1.1,0,0.0020205,12.179,4.1983,61550,67756,6.5047,298.02,268.76,1.1993,10,0,35,0,1.426,0.18936,0,0,0.89568,0,0,0,1,0,0,3
60,100,57,0,71.298,164.8,0.0001,0,1.1,0,0.0019855,12.177,4.247,61572,67788,6.5033,298.03,271.35,1.2037,10,0,35,0,1.4283,0.18933,0,0,0.89905,0,0,0,1,0,0,3
60,100,57,0,70.497,168.74,0.0001,0,1.1,0,0.0019832,12.152,4.2958,61594,67820,6.5023,298.05,276.89,1.2081,10,0,35,0,1.4312,0.1893,0,0,0.9024,0,0,0,1,0,0,3
60,100,57,0,70.077,176.53,0.0001,0,1.1,0,0.0019501,12.175,4.3449,61615,67852,6.5028,298.05,275.58,1.2125,10,0,35,0,1.4213,0.18938,0,0,0.90571,0,0,0,1,0,0,3
60,100,57,0,69.47,176.78,0.0001,0,1.1,0,0.0019423,12.159,4.3936,61637,67884,6.5021,298.05,275.53,1.2168,10,0,35,0,1.4248,0.18934,0,0,0.90899,0,0,0,1,0,0,3
60,100,57,0,69.144,178.53,0.0001,0,1.1,0,0.001951,12.102,4.4426,61659,67916,6.4996,298.04,274.49,1.2212,10,0,35,0,1.4364,0.18922,0,0,0.91229,0,0,0,1,0,0,3
60,100,57,0,69.818,179.07,0.0001,0,1.1,0,0.0019725,12.054,4.4916,61680,67948,6.4957,298.05,276.73,1.2256,10,0,35,0,1.4453,0.18913,0,0,0.91562,0,0,0,1,0,0,3
60,100,57,0,72.045,183.41,0.0001,0,1.1,0,0.0019725,12.028,4.5406,61703,67981,6.4911,298.06,280.21,1.23,10,0,35,0,1.4499,0.18908,0,0,0.91897,0,0,0,1,0,0,3
60,100,57,0,76.132,189.43,0.0001,0,1.1,0,0.0019404,12.05,4.5897,61726,68014,6.4901,298.07,280.85,1.2344,10,717.6,35,1769.9,1.4383,0.18918,4.3936,16.754,0.92229,0,49.99,0,1,0,0,3
60,100,61,0,80.6,192.5,0.0001,0,1.1,0,0.0021276,11.847,4.6386,61750,68050,6.4896,298.07,283.14,1.2389,10,0,35,0,1.4732,0.18884,0,0,0.92578,0,0,0,1,0,0,3
60,100,61,0,85.267,197.68,0.0001,0,1.1,0,0.0021438,11.834,4.6874,61776,68086,6.4913,298.07,283.51,1.2436,10,0,35,0,1.47,0.18886,0,0,0.92935,0,0,0,1,0,0,3
60,100,61,0,89.243,200.81,0.0001,0,1.1,0,0.0021363,11.814,4.736,61802,68123,6.4938,298.06,280.48,1.2484,10,0,35,0,1.4723,0.18883,0,0,0.93294,0,0,0,1,0,0,3
60,100,61,0,92.242,200.01,0.0001,0,1.1,0,0.0021524,11.739,4.7847,61829,68161,6.4962,298.06,279.26,1.2531,10,0,35,0,1.5043,0.18851,0,0,0.93656,0,0,0,1,0,0,3
60,100,61,0,94.298,201.05,0.0001,0,1.1,0,0.0021123,11.754,4.8337,61857,68199,6.4967,298.06,279.28,1.2579,10,0,35,0,1.5006,0.18854,0,0,0.94015,0,0,0,1,0,0,3
60,100,61,0,96.129,203.38,0.0001,0,1.1,0,0.0020771,11.772,4.8828,61884,68238,6.4988,298.04,274.6,1.2625,10,0,35,0,1.4917,0.18862,0,0,0.94371,0,0,0,1,0,0,3
60,100,61,0,97.109,200.08,0.0001,0,1.1,0,0.0020427,11.785,4.9319,61912,68276,6.5017,298.03,271.29,1.2672,10,0,35,0,1.4794,0.18873,0,0,0.94723,0,0,0,1,0,0,3
60,100,61,0,96.951,197.93,0.0001,0,1.1,0,0.0020419,11.739,4.9813,61940,68315,6.5038,298.02,267.6,1.2718,10,0,35,0,1.4961,0.18856,0,0,0.95074,0,0,0,1,0,0,3
60,100,61,0,95.967,194.86,0.0001,0,1.1,0,0.0020044,11.756,5.0308,61968,68353,6.5065,298,262.02,1.2764,10,0,35,0,1.4839,0.18867,0,0,0.95423,0,0,0,1,0,0,3
60,100,61,0,93.886,189.09,0.0001,0,1.1,0,0.0019902,11.738,5.0803,61995,68391,6.5079,297.98,256.02,1.281,10,0,35,0,1.4755,0.18874,0,0,0.95771,0,0,0,1,0,0,3
60,100,61,0,91.243,182.15,0.0001,500,1.1,0,0.0019216,13.236,5.1219,62122,68529,6.5057,297.84,215.48,1.2855,10,0,35,0,1.1228,0.19208,0,0,0.96112,0,0,0,1,0,0,3
60,100,61,0,89.509,54.644,250.52,500,1.1,0,0.0019317,13.226,5.1633,62249,68666,6.5029,298.61,440.79,1.2899,10,0,35,0,1.1057,0.19223,0,0,0.96451,0,0,0,1,0,0,3
60,100,61,0,88.891,316.08,25.052,500,1.1,0,0.0019292,13.241,5.2044,62375,68802,6.5005,298.41,379.98,1.2944,10,0,35,0,1.0959,0.19231,0,0,0.9679,0,0,0,1,0,0,3
60,100,61,0,89.205,261.54,2.5052,500,1.1,0,0.0019204,13.239,5.2453,62501,68939,6.4971,298.18,313.35,1.2988,10,0,35,0,1.1075,0.1922,0,0,0.97131,0,0,0,1,0,0,3
60,100,61,0,90.888,199.86,0.25052,500,1.1,0,0.0018974,13.273,5.2861,62628,69076,6.496,298.02,267.44,1.3033,10,0,35,0,1.1066,0.19219,0,0,0.9747,0,0,0,1,0,0,3
60,100,61,0,92.989,154.31,0.025052,500,1.1,0,0.0018946,13.28,5.3271,62755,69214,6.4945,297.92,236.38,1.3078,10,0,35,0,1.1199,0.19206,0,0,0.97808,0,0,0,1,0,0,3
60,100,61,0,95.719,46.293,163.7,500,1.1,0,0.0018755,13.315,5.3679,62882,69352,6.4923,298.42,384.36,1.3122,10,0,35,0,1.1171,0.19208,0,0,0.98145,0,0,0,1,0,0,3
60,100,61,0,99.312,217.05,16.37,500,1.1,0,0.0018594,13.349,5.4086,63011,69491,6.4933,298.29,346.76,1.3166,10,0,35,0,1.1219,0.19203,0,0,0.98479,0,0,0,1,0,0,3
60,100,61,0,102.51,185.06,1.637,500,1.1,0,0.0018621,13.367,5.4491,63140,69630,6.4939,298.15,304.18,1.3209,10,0,35,0,1.1189,0.19204,0,0,0.98813,0,0,0,1,0,0,3
60,100,61,0,105.48,147.31,0.1637,500,1.1,0,0.0018539,13.398,5.4896,63269,69770,6.496,298.05,274.55,1.3253,10,0,35,0,1.1224,0.192,0,0,0.99145,0,0,0,1,0,0,3
60,100,65,0,107.57,119.45,0.01637,500,1.1,0,0.0019124,13.332,5.5303,63400,69912,6.4986,297.98,253.48,1.3298,10,0,35,0,1.1522,0.19171,0,0,0.99483,0,0,0,1,0,0,3
60,100,65,0,108.64,97.518,0.001637,500,1.1,0,0.0019172,13.331,5.571,63531,70054,6.4993,297.93,240.01,1.3342,10,0,35,0,1.1621,0.19161,0,0,0.99824,0,0,0,1,0,0,3
60,100,65,0,109.42,29.255,107.19,500,1.1,0,0.0019051,13.344,5.6119,63662,70195,6.5014,298.27,342.1,1.3387,10,0,35,0,1.1707,0.19152,0,0,1.0017,0,0,0,1,0,0,3
60,100,65,0,109.38,144.93,10.719,500,1.1,0,0.0018863,13.344,5.6525,63793,70337,6.502,298.21,324.81,1.3432,10,0,35,0,1.1897,0.19133,0,0,1.0051,0,0,0,1,0,0,3
60,100,65,0,109.12,132.66,1.0719,500,1.1,0,0.0018484,13.391,5.6931,63924,70479,6.5016,298.14,301.16,1.3476,10,0,35,0,1.1876,0.19134,0,0,1.0084,0,0,0,1,0,0,3
60,100,65,0,108.99,113.95,0.10719,500,1.1,0,0.0018118,13.456,5.7334,64055,70620,6.5038,298.07,281.08,1.352,10,0,35,0,1.1682,0.19152,0,0,1.0118,0,0,0,1,0,0,3
60,100,65,0,107.99,96.605,0.010719,500,1.1,0,0.0018136,13.467,5.7736,64186,70761,6.5045,298.03,268.5,1.3563,10,0,35,0,1.1639,0.19155,0,0,1.0151,0,0,0,1,0,0,3
60,100,65,0,106.7,85.289,0.0010719,500,1.1,0,0.0017695,13.52,5.8139,64316,70902,6.5052,298,258.71,1.3606,10,0,35,0,1.158,0.1916,0,0,1.0183,0,0,0,1,0,0,3
60,100,65,0,105.12,75.445,0.00010719,500,1.1,0,0.0017783,13.523,5.854,64446,71043,6.5056,297.97,251.64,1.3649,10,0,35,0,1.1609,0.19156,0,0,1.0216,0,0,0,1,0,0,3
60,100,65,0,103.4,67.44,0.0001,500,1.1,0,0.0017663,13.541,5.8937,64576,71184,6.5067,297.95,244.74,1.3692,10,0,35,0,1.1621,0.19154,0,0,1.0249,0,0,0,1,0,0,3
60,100,65,0,101.24,20.232,78.639,500,1.1,0,0.0017724,13.524,5.9335,64705,71323,6.5058,298.2,319.98,1.3735,10,0,35,0,1.1806,0.19136,0,0,1.0281,0,0,0,1,0,0,3
60,100,65,0,99.455,103.96,7.8639,500,1.1,0,0.0017842,13.529,5.9736,64834,71463,6.5033,298.16,309.78,1.3778,10,0,35,0,1.1798,0.19136,0,0,1.0314,0,0,0,1,0,0,3
60,100,65,0,98.674,97.914,0.78639,500,1.1,0,0.0018206,13.487,6.0137,64963,71602,6.5012,298.12,296.04,1.3822,10,0,35,0,1.1975,0.19118,0,0,1.0347,0,0,0,1,0,0,3
60,100,65,0,98.73,88.739,0.078639,500,1.1,0,0.0018384,13.477,6.0539,65092,71742,6.5001,298.08,284.37,1.3866,10,0,35,0,1.2086,0.19107,0,0,1.0381,0,0,0,1,0,0,3
60,100,65,0,99.189,80.332,0.0078639,500,1.1,0,0.0018478,13.466,6.0944,65221,71882,6.4987,298.05,274.86,1.391,10,0,35,0,1.2182,0.19097,0,0,1.0415,0,0,0,1,0,0,3
60,100,65,0,100.22,72.898,0.00078639,500,1.1,0,0.0018605,13.457,6.1348,65350,72022,6.4971,298.02,266.93,1.3955,10,0,35,0,1.2317,0.19083,0,0,1.0449,0,0,0,1,0,0,3
60,100,65,0,101.89,66.048,0.0001,500,1.1,0,0.001878,13.455,6.1752,65479,72162,6.4964,298,261,1.4,10,0,35,0,1.2415,0.19073,0,0,1.0483,0,0,0,1,0,0,3
60,100,65,0,103.83,60.45,0.0001,500,1.1,0,0.0019079,13.436,6.2152,65609,72303,6.4975,297.99,256.2,1.4045,10,0,35,0,1.257,0.19058,0,0,1.0518,0,0,0,1,0,0,3
60,100,65,0,105.34,55.36,0.0001,500,1.1,0,0.0019194,13.446,6.2549,65739,72444,6.4983,297.98,252.76,1.4091,10,0,35,0,1.2583,0.19055,0,0,1.0553,0,0,0,1,0,0,3
60,100,65,0,106.53,51.191,0.0001,500,1.1,0,0.0019199,13.457,6.2946,65869,72585,6.4982,297.97,250.27,1.4137,10,0,35,0,1.2581,0.19055,0,0,1.0588,0,0,0,1,0,0,3
60,100,72,0,107.78,47.63,0.0001,500,1.1,0,0.002086,13.3,6.334,66001,72728,6.4978,297.98,252.68,1.4185,10,0,34,0,1.3019,0.19012,0,0,1.0625,0,0,0,1,0,0,3
60,100,72,0,109.17,49.214,0.0001,500,1.1,0,0.0020769,13.334,6.3732,66134,72872,6.4975,297.98,254.73,1.4234,10,0,34,0,1.2992,0.19014,0,0,1.0662,0,0,0,1,0,0,3
60,100,72,0,110.68,50.56,0.0001,500,1.1,0,0.002041,13.391,6.4128,66266,73016,6.4994,297.99,256.9,1.4283,10,0,34,0,1.2774,0.19034,0,0,1.07,0,0,0,1,0,0,3
60,100,72,0,111.44,52.29,0.0001,500,1.1,0,0.0020362,13.394,6.4527,66399,73160,6.4983,297.99,257.49,1.4332,10,0,34,0,1.2866,0.19024,0,0,1.0737,0,0,0,1,0,0,3
60,100,72,0,112.64,52.531,0.0001,500,1.1,0,0.0020219,13.423,6.4927,66532,73304,6.4978,297.99,258.31,1.4381,10,0,34,0,1.2834,0.19026,0,0,1.0774,0,0,0,1,0,0,3
60,100,72,0,114.03,53.129,0.0001,500,1.1,0,0.0019939,13.462,6.5328,66665,73449,6.4979,298,258.58,1.443,10,0,34,0,1.277,0.19031,0,0,1.0812,0,0,0,1,0,0,3
60,100,72,0,115.37,53.204,0.0001,500,1.1,0,0.0020164,13.458,6.5729,66798,73593,6.4971,298,258.5,1.4479,10,0,34,0,1.2764,0.19031,0,0,1.0849,0,0,0,1,0,0,3
60,100,72,0,117.04,52.949,0.0001,500,1.1,0,0.0019685,13.526,6.6129,66932,73738,6.4974,297.99,257.59,1.4527,10,0,34,0,1.2652,0.19041,0,0,1.0886,0,0,0,1,0,0,3
60,100,72,0,118.61,51.785,0.0001,500,1.1,0,0.0019606,13.533,6.6528,67066,73884,6.498,297.99,255.42,1.4575,10,0,34,0,1.2774,0.19028,0,0,1.0923,0,0,0,1,0,0,3
60,100,72,0,119.93,49.154,0.0001,500,1.1,0,0.0018899,13.608,6.6926,67200,74029,6.5002,297.98,252.35,1.4622,10,0,34,0,1.2722,0.19032,0,0,1.0959,0,0,0,1,0,0,3
60,100,72,0,120.37,45.306,0.0001,500,1.1,0,0.0018628,13.654,6.732,67335,74175,6.5041,297.97,250.06,1.4669,10,0,34,0,1.2626,0.1904,0,0,1.0994,0,0,0,1,0,0,3
60,100,72,0,119.26,41.982,0.0001,500,1.1,0,0.0018535,13.667,6.7714,67469,74320,6.5073,297.96,248.36,1.4715,10,0,34,0,1.2637,0.19038,0,0,1.103,0,0,0,1,0,0,3
60,100,72,0,116.86,39.01,0.0001,500,1.1,0,0.0018337,13.685,6.8108,67602,74465,6.5091,297.96,247.51,1.4762,10,0,34,0,1.2678,0.19034,0,0,1.1065,0,0,0,1,0,0,3
60,100,72,0,113.73,36.754,0.0001,500,1.1,0,0.0018607,13.675,6.8507,67735,74609,6.5094,297.96,246.79,1.4808,10,0,34,0,1.2721,0.19029,0,0,1.11,0,0,0,1,0,0,3
60,100,72,0,110.5,34.518,0.0001,500,1.1,0,0.0018218,13.723,6.8906,67868,74752,6.5094,297.96,246.02,1.4854,10,0,34,0,1.2652,0.19034,0,0,1.1135,0,0,0,1,0,0,3
60,100,72,0,107.25,32.147,0.0001,500,1.1,0,0.0018419,13.691,6.9306,67999,74895,6.5075,297.96,247.38,1.49,10,0,34,0,1.278,0.19021,0,0,1.1171,0,0,0,1,0,0,3
60,100,72,0,104.78,31.975,0.0001,500,1.1,0,0.0018075,13.74,6.9703,68131,75037,6.5062,297.96,247.94,1.4946,10,0,34,0,1.2698,0.19028,0,0,1.1206,0,0,0,1,0,0,3
60,100,72,0,102.82,31.056,0.0001,500,1.1,0,0.001766,13.795,7.0096,68261,75179,6.5042,297.96,247.13,1.4991,10,0,34,0,1.2557,0.19041,0,0,1.1241,0,0,0,1,0,0,3
60,100,72,0,101.68,28.745,0.0001,500,1.1,0,0.0017546,13.832,7.0488,68392,75321,6.5022,297.96,247.36,1.5036,10,0,34,0,1.2426,0.19052,0,0,1.1275,0,0,0,1,0,0,3
60,100,72,0,101.31,27.494,0.0001,500,1.1,0,0.0017603,13.819,7.0879,68522,75462,6.5019,297.96,247.87,1.5082,10,1026.2,34,1749.4,1.2591,0.19036,6.9306,18.702,1.131,0,41.752,0,1,0,0,3
60,100,76,0,101.09,26.536,0.0001,500,1.1,0,0.001834,13.764,7.1275,68654,75605,6.499,297.97,250.68,1.5128,10,0,33,0,1.2852,0.1901,0,0,1.1345,0,0,0,1,0,0,3
60,100,76,0,102.03,28.094,0.0001,500,1.1,0,0.0018357,13.784,7.167,68785,75747,6.4979,297.98,252.63,1.5174,10,0,33,0,1.2876,0.19007,0,0,1.1381,0,0,0,1,0,0,3
60,100,76,0,103.38,29.008,0.0001,500,1.1,0,0.0018264,13.815,7.2064,68917,75890,6.4983,297.98,253.91,1.5221,10,0,33,0,1.2838,0.1901,0,0,1.1416,0,0,0,1,0,0,3
60,100,76,0,104.59,29.444,0.0001,500,1.1,0,0.0018699,13.782,7.2456,69048,76033,6.497,297.99,255.93,1.5268,10,0,33,0,1.3003,0.18993,0,0,1.1452,0,0,0,1,0,0,3
60,100,76,0,106.32,30.822,0.0001,500,1.1,0,0.0018868,13.781,7.2848,69181,76177,6.4952,298,258.91,1.5315,10,0,33,0,1.3067,0.18986,0,0,1.1489,0,0,0,1,0,0,3
60,100,76,0,108.76,33.436,0.0001,500,1.1,0,0.0018527,13.817,7.3243,69313,76321,6.4939,298,260.84,1.5363,10,0,33,0,1.3124,0.1898,0,0,1.1525,0,0,0,1,0,0,3
60,100,76,0,111.73,35.257,0.0001,500,1.1,0,0.0018823,13.775,7.3641,69446,76466,6.4929,298.01,262.68,1.5411,10,0,33,0,1.3353,0.18957,0,0,1.1561,0,0,0,1,0,0,3
60,100,76,0,115.08,37.215,0.0001,500,1.1,0,0.0018933,13.774,7.4036,69580,76611,6.4917,298.01,264.04,1.5459,10,0,33,0,1.3511,0.18941,0,0,1.1598,0,0,0,1,0,0,3
60,100,76,0,118.92,38.884,0.0001,500,1.1,0,0.0018558,13.822,7.4426,69715,76757,6.4941,298.01,263.81,1.5507,10,0,33,0,1.3617,0.1893,0,0,1.1635,0,0,0,1,0,0,3
60,100,76,0,121.81,39.048,0.0001,500,1.1,0,0.0018139,13.88,7.481,69850,76904,6.4976,298.01,262.31,1.5554,10,0,33,0,1.3568,0.18934,0,0,1.1671,0,0,0,1,0,0,3
60,100,76,0,123.28,37.878,0.0001,500,1.1,0,0.0018184,13.881,7.5193,69986,77050,6.5002,298,261.2,1.5601,10,0,33,0,1.3608,0.18929,0,0,1.1707,0,0,0,1,0,0,3
60,100,76,0,123.72,36.987,0.0001,500,1.1,0,0.0018148,13.894,7.5577,70121,77197,6.5022,298,260.78,1.5648,10,0,33,0,1.3638,0.18925,0,0,1.1743,0,0,0,1,0,0,3
60,100,76,0,123.36,36.685,0.0001,500,1.1,0,0.0017771,13.938,7.5956,70257,77344,6.5032,298,259.74,1.5695,10,0,33,0,1.3603,0.18928,0,0,1.1779,0,0,0,1,0,0,3
60,100,76,0,122.62,35.668,0.0001,500,1.1,0,0.0017602,13.951,7.6338,70392,77491,6.504,298,258.59,1.5741,10,0,33,0,1.3666,0.18921,0,0,1.1815,0,0,0,1,0,0,3
60,100,76,0,121.53,34.44,0.0001,500,1.1,0,0.0017168,14.011,7.6715,70527,77637,6.5055,297.99,257.39,1.5787,10,0,33,0,1.3524,0.18934,0,0,1.185,0,0,0,1,0,0,3
60,100,76,0,119.87,33.032,0.0001,500,1.1,0,0.0017136,14.02,7.7089,70662,77783,6.5064,297.99,255.92,1.5833,10,0,33,0,1.3551,0.1893,0,0,1.1885,0,0,0,1,0,0,3
60,100,76,0,117.85,31.207,0.0001,500,1.1,0,0.0016831,14.043,7.7459,70796,77929,6.5059,297.98,253.98,1.5879,10,0,33,0,1.3651,0.1892,0,0,1.192,0,0,0,1,0,0,3
60,100,76,0,116.02,28.739,0.0001,500,1.1,0,0.0016438,14.089,7.7825,70930,78074,6.5046,297.98,252.12,1.5924,10,0,33,0,1.3618,0.18922,0,0,1.1955,0,0,0,1,0,0,3
60,100,76,0,114.72,26.153,0.0001,500,1.1,0,0.0016465,14.077,7.8197,71064,78219,6.5007,297.97,251.74,1.5969,10,0,33,0,1.3755,0.18908,0,0,1.1989,0,0,0,1,0,0,3
60,100,76,0,114.98,24.891,0.0001,500,1.1,0,0.0016572,14.085,7.8569,71198,78364,6.4996,297.97,251.73,1.6014,10,0,33,0,1.3777,0.18905,0,0,1.2024,0,0,0,1,0,0,3
60,100,80,0,115.66,23.928,0.0001,500,1.1,0,0.0016853,14.071,7.8941,71332,78510,6.4989,297.98,252.35,1.606,10,0,32,0,1.3974,0.18886,0,0,1.2059,0,0,0,1,0,0,3
60,100,80,0,116.62,23.607,0.0001,500,1.1,0,0.0016581,14.119,7.931,71467,78656,6.5005,297.98,252.12,1.6105,10,0,32,0,1.3968,0.18885,0,0,1.2094,0,0,0,1,0,0,3
60,100,80,0,116.94,22.467,0.0001,500,1.1,0,0.0016407,14.161,7.9677,71602,78802,6.5006,297.97,251,1.615,10,0,32,0,1.3921,0.18889,0,0,1.2128,0,0,0,1,0,0,3
60,100,80,0,117.21,20.404,0.0001,500,1.1,0,0.0016416,14.178,8.004,71737,78948,6.499,297.97,250.79,1.6195,10,0,32,0,1.3897,0.1889,0,0,1.2163,0,0,0,1,0,0,3
60,100,80,0,118.14,19.173,0.0001,500,1.1,0,0.0016513,14.163,8.0402,71872,79094,6.4984,297.97,251.31,1.624,10,0,32,0,1.4082,0.18872,0,0,1.2197,0,0,0,1,0,0,3
60,100,80,0,119.32,18.647,0.0001,500,1.1,0,0.0016244,14.196,8.0761,72007,79241,6.497,297.97,250.79,1.6285,10,0,32,0,1.414,0.18866,0,0,1.2232,0,0,0,1,0,0,3
60,100,80,0,121.04,17.097,0.0001,500,1.1,0,0.0016257,14.218,8.1123,72143,79388,6.4963,297.97,250.86,1.633,10,0,32,0,1.4108,0.18868,0,0,1.2266,0,0,0,1,0,0,3
60,100,80,0,123.03,16.118,0.0001,500,1.1,0,0.0016484,14.218,8.1492,72279,79535,6.4988,297.97,251.72,1.6375,10,0,32,0,1.4135,0.18864,0,0,1.2301,0,0,0,1,0,0,3
60,100,80,0,124.01,15.932,0.0001,500,1.1,0,0.0016468,14.226,8.1861,72415,79682,6.5004,297.98,252.63,1.6421,10,0,32,0,1.4246,0.18853,0,0,1.2336,0,0,0,1,0,0,3
60,100,80,0,124.37,15.877,0.0001,500,1.1,0,0.001658,14.226,8.2228,72552,79830,6.5013,297.98,253.8,1.6466,10,0,32,0,1.4363,0.18841,0,0,1.2371,0,0,0,1,0,0,3
60,100,80,0,124.36,16.174,0.0001,500,1.1,0,0.001673,14.227,8.2598,72688,79978,6.5022,297.99,255.55,1.6512,10,0,32,0,1.4419,0.18835,0,0,1.2406,0,0,0,1,0,0,3
60,100,80,0,124,17.176,0.0001,500,1.1,0,0.0016685,14.25,8.297,72824,80125,6.5021,297.99,257.03,1.6558,10,0,32,0,1.4369,0.18839,0,0,1.2441,0,0,0,1,0,0,3
60,100,80,0,123.68,18.088,0.0001,500,1.1,0,0.0016555,14.276,8.3338,72960,80273,6.5009,297.99,258.49,1.6604,10,0,32,0,1.436,0.18839,0,0,1.2477,0,0,0,1,0,0,3
60,100,80,0,123.85,19.145,0.0001,500,1.1,0,0.0016267,14.315,8.3707,73096,80420,6.499,297.99,258.65,1.665,10,0,32,0,1.4373,0.18837,0,0,1.2511,0,0,0,1,0,0,3
60,100,80,0,124.76,19.05,0.0001,500,1.1,0,0.0016622,14.304,8.4076,73233,80568,6.4987,298,260.1,1.6695,10,0,32,0,1.4434,0.1883,0,0,1.2547,0,0,0,1,0,0,3
60,100,80,0,125.78,20.292,0.0001,500,1.1,0,0.0016833,14.296,8.4446,73369,80716,6.4957,298.01,262.36,1.6742,10,0,32,0,1.4561,0.18817,0,0,1.2582,0,0,0,1,0,0,3
60,100,80,0,128.03,22.471,0.0001,500,1.1,0,0.0016988,14.288,8.4814,73506,80865,6.4888,298.01,264.68,1.6789,10,0,32,0,1.471,0.18802,0,0,1.2618,0,0,0,1,0,0,3
60,100,80,0,133.04,24.932,0.0001,500,1.1,0,0.0016711,14.345,8.5182,73644,81014,6.4822,298.01,264.83,1.6835,10,0,32,0,1.4648,0.18807,0,0,1.2654,0,0,0,1,0,0,3
60,100,80,0,140.66,25.489,0.0001,500,1.1,0,0.0016694,14.377,8.5548,73783,81165,6.479,298.01,264.46,1.6882,10,0,32,0,1.4624,0.18808,0,0,1.269,0,0,0,1,0,0,3
60,100,80,0,149.58,25.584,0.0001,500,1.1,0,0.0016693,14.409,8.5912,73925,81318,6.4813,298.01,263.52,1.6928,10,0,32,0,1.4645,0.18805,0,0,1.2725,0,0,0,1,0,0,3
60,100,84,0,157.57,25.083,0.0001,500,1.1,0,0.001743,14.35,8.6283,74068,81473,6.4804,298.01,264.92,1.6976,10,0,31,0,1.4998,0.18771,0,0,1.2762,0,0,0,1,0,0,3
60,100,84,0,165.95,26.814,0.0001,500,1.1,0,0.0017783,14.345,8.6655,74213,81631,6.4804,298.02,267.49,1.7024,10,0,31,0,1.5111,0.18759,0,0,1.2799,0,0,0,1,0,0,3
60,100,84,0,174.31,29.795,0.0001,500,1.1,0,0.0017918,14.368,8.7026,74360,81790,6.4806,298.03,269.58,1.7074,10,0,31,0,1.5122,0.18757,0,0,1.2837,0,0,0,1,0,0,3
60,100,84,0,182.6,32.549,0.0001,500,1.1,0,0.0017758,14.428,8.7392,74509,81950,6.4838,298.03,269.29,1.7123,10,0,31,0,1.502,0.18766,0,0,1.2875,0,0,0,1,0,0,3
60,100,84,0,189.61,33.2,0.0001,500,1.1,0,0.0017819,14.455,8.7758,74659,82112,6.4873,298.02,268.34,1.7172,10,0,31,0,1.5,0.18767,0,0,1.2913,0,0,0,1,0,0,3
60,100,84,0,195.2,33.218,0.0001,500,1.1,0,0.0017374,14.54,8.8119,74810,82275,6.4906,298.01,265.66,1.7221,10,0,31,0,1.4745,0.1879,0,0,1.2951,0,0,0,1,0,0,3
60,100,84,0,199.5,31.466,0.0001,500,1.1,0,0.0016939,14.611,8.8477,74962,82439,6.4941,298,261.77,1.7269,10,0,31,0,1.4594,0.18804,0,0,1.2988,0,0,0,1,0,0,3
60,100,84,0,202.38,28.278,0.0001,500,1.1,0,0.0017167,14.618,8.8839,75114,82603,6.4969,298,259,1.7317,10,0,31,0,1.4613,0.18801,0,0,1.3024,0,0,0,1,0,0,3
60,100,84,0,204.13,25.81,0.0001,500,1.1,0,0.0017178,14.627,8.9203,75267,82768,6.4991,297.99,256.61,1.7365,10,0,31,0,1.4735,0.18789,0,0,1.3061,0,0,0,1,0,0,3
