X0,X1,X2,X3,X4,X5,X6,Y
35.47,80749,89545,1.49,1.04,0.19,1.43,28.69
10.64,80835,89639,1.49,1.06,0.19,1.43,28.7
27.09,80920,89734,1.49,1.05,0.19,1.43,28.71
8.13,81006,89829,1.5,1.05,0.19,1.43,28.72
45.34,81092,89923,1.5,1.04,0.19,1.43,28.73
13.6,81177,90018,1.5,1.02,0.19,1.43,28.74
74.44,81263,90113,1.5,1.01,0.19,1.43,28.75
42.81,81348,90207,1.5,0.99,0.19,1.43,28.75
12.84,81434,90302,1.5,1.01,0.19,1.43,28.76
34.1,81520,90397,1.5,1.01,0.19,1.43,28.77
10.23,81605,90491,1.5,1.03,0.19,1.43,28.78
55.21,81691,90586,1.5,1.04,0.19,1.43,28.79
24.19,81776,90681,1.5,1.06,0.19,1.43,28.8
7.26,81862,90776,1.5,1.07,0.19,1.43,28.81
2.18,81948,90871,1.5,1.1,0.19,1.43,28.82
0.65,82033,90966,1.5,1.1,0.19,1.43,28.83
0.2,82119,91061,1.5,1.13,0.19,1.43,28.84
0.06,82204,91155,1.5,1.15,0.19,1.43,28.85
25.88,82290,91250,1.5,1.17,0.19,1.43,28.85
7.76,82375,91345,1.5,1.18,0.19,1.43,28.86
51.17,82461,91440,1.5,1.2,0.19,1.43,28.87
15.35,82546,91534,1.5,1.19,0.19,1.43,28.88
81.91,82632,91629,1.5,1.18,0.19,1.43,28.88
54.78,82717,91724,1.5,1.19,0.19,1.43,28.89
24.99,82803,91818,1.5,1.21,0.19,1.43,28.9
7.5,82888,91913,1.5,1.22,0.19,1.43,28.91
2.25,82974,92008,1.5,1.22,0.19,1.43,28.92
0.67,83059,92102,1.5,1.23,0.19,1.43,28.92
0.2,83145,92197,1.5,1.22,0.19,1.43,28.93
0.06,83230,92292,1.5,1.23,0.19,1.43,28.94
0.02,83316,92387,1.5,1.24,0.19,1.43,28.95
0.01,83401,92481,1.5,1.25,0.19,1.43,28.96
23.8,83487,92576,1.5,1.26,0.19,1.43,28.96
7.14,83572,92671,1.5,1.26,0.19,1.43,28.97
44.9,83676,92784,1.71,1.18,0.19,1.41,28.97
13.47,83780,92897,1.72,1.19,0.19,1.43,28.97
69.74,83884,93011,1.73,1.18,0.19,1.43,28.97
43.67,83989,93124,1.73,1.17,0.19,1.43,28.97
13.1,84093,93237,1.73,1.16,0.19,1.43,28.97
34.38,84197,93351,1.73,1.15,0.19,1.43,28.97
10.31,84301,93464,1.73,1.16,0.19,1.43,28.97
49.41,84405,93577,1.73,1.17,0.19,1.43,28.98
25.65,84509,93691,1.73,1.18,0.19,1.43,28.98
7.7,84613,93804,1.73,1.19,0.19,1.43,28.98
2.31,84718,93918,1.73,1.2,0.19,1.43,28.98
0.69,84822,94031,1.73,1.19,0.19,1.43,28.98
0.21,84926,94145,1.73,1.19,0.19,1.43,28.98
0.06,85030,94258,1.73,1.19,0.19,1.43,28.98
0.02,85134,94371,1.73,1.18,0.19,1.43,28.98
0.01,85238,94485,1.73,1.16,0.19,1.43,28.98
0,85342,94598,1.73,1.15,0.19,1.43,28.98
0,85446,94711,1.73,1.14,0.19,1.43,28.98
0,85550,94824,1.73,1.15,0.19,1.43,28.97
0,85654,94937,1.73,1.16,0.19,1.43,28.97
0,85758,95051,1.73,1.15,0.19,1.43,28.97
0,85862,95164,1.73,1.14,0.19,1.43,28.97
0,85966,95277,1.73,1.14,0.19,1.43,28.97
0,86071,95391,1.73,1.14,0.19,1.43,28.97
0,86175,95504,1.73,1.13,0.19,1.43,28.97
0,86278,95617,1.73,1.12,0.19,1.43,28.97
0,86382,95730,1.73,1.13,0.19,1.43,28.97
0,86486,95843,1.73,1.14,0.19,1.43,28.97
0,86590,95957,1.73,1.14,0.19,1.43,28.97
0,86694,96070,1.73,1.15,0.19,1.43,28.97
0,86798,96183,1.73,1.14,0.19,1.43,28.97
0,86902,96296,1.73,1.14,0.19,1.43,28.97
0,87006,96410,1.73,1.13,0.19,1.43,28.97
0,87110,96523,1.73,1.13,0.19,1.43,28.97
0,87214,96637,1.73,1.14,0.19,1.43,28.97
0,87318,96750,1.73,1.13,0.19,1.43,28.97
0,87419,96860,1.73,1.13,0.19,1.43,28.97
0,87499,96950,1.73,1.24,0.19,1.44,28.98
0,87576,97036,1.73,1.28,0.19,1.44,28.99
0,87650,97119,1.73,1.3,0.19,1.44,29
0,87723,97202,1.73,1.3,0.19,1.44,29.01
0,87797,97286,1.73,1.3,0.19,1.44,29.02
0,87874,97372,1.73,1.29,0.19,1.44,29.03
0,87954,97462,1.73,1.27,0.19,1.44,29.04
0,88038,97555,1.74,1.25,0.19,1.44,29.05
0,88126,97652,1.74,1.23,0.19,1.44,29.05
0,88217,97753,1.74,1.22,0.19,1.44,29.06
0,88311,97857,1.74,1.21,0.19,1.44,29.06
0,88406,97961,1.74,1.2,0.19,1.44,29.07
0,88501,98065,1.74,1.21,0.19,1.44,29.07
0,87898,97368,1.73,1.2,0.19,1.43,29.07
0,87279,96654,1.72,1.28,0.19,1.42,29.08
0,86650,95931,1.7,1.33,0.19,1.41,29.1
0,86018,95204,1.69,1.33,0.19,1.4,29.11
0,85384,94475,1.68,1.31,0.19,1.39,29.12
0,84747,93743,1.66,1.31,0.19,1.38,29.14
0,84111,93012,1.65,1.31,0.19,1.37,29.15
0,83475,92281,1.64,1.28,0.19,1.35,29.17
20.3,82843,91554,1.62,1.27,0.19,1.34,29.18
6.09,82214,90831,1.61,1.24,0.19,1.33,29.19
39.38,82286,90912,1.61,1.22,0.19,1.33,29.2
11.81,82363,90998,1.61,1.19,0.19,1.33,29.21
64.46,82447,91092,1.61,1.14,0.19,1.33,29.22
38.18,82538,91192,1.61,1.1,0.19,1.33,29.22
11.46,82636,91299,1.61,1.07,0.19,1.33,29.22
31.07,82738,91411,1.61,1.05,0.19,1.33,29.22
9.32,82843,91525,1.61,1.04,0.19,1.33,29.22
48.73,82947,91639,1.61,1.05,0.19,1.33,29.22
23.02,83051,91752,1.61,1.07,0.19,1.33,29.22
6.91,83153,91863,1.61,1.07,0.19,1.33,29.22
2.07,83252,91972,1.61,1.07,0.19,1.33,29.22
0.62,83348,92077,1.61,1.09,0.19,1.33,29.22
0.19,83440,92179,1.61,1.12,0.19,1.33,29.22
0.06,83529,92277,1.61,1.14,0.19,1.33,29.22
0.02,83615,92372,1.61,1.17,0.19,1.33,29.23
0.01,83699,92465,1.61,1.18,0.19,1.33,29.23
23.73,83780,92557,1.61,1.18,0.19,1.33,29.24
7.12,83861,92647,1.61,1.19,0.19,1.33,29.25
44.86,83942,92737,1.61,1.19,0.19,1.33,29.25
13.46,84023,92828,1.61,1.18,0.19,1.33,29.26
68.56,84107,92920,1.61,1.17,0.19,1.33,29.26
42.51,84192,93015,1.61,1.15,0.19,1.33,29.27
12.75,84279,93111,1.61,1.14,0.19,1.33,29.27
32.9,84368,93209,1.61,1.14,0.19,1.33,29.27
9.87,84458,93308,1.61,1.13,0.19,1.33,29.27
47.87,84548,93407,1.61,1.13,0.19,1.33,29.27
22.71,84637,93505,1.61,1.15,0.19,1.33,29.27
6.81,84724,93601,1.61,1.17,0.19,1.33,29.27
2.04,84808,93694,1.61,1.17,0.19,1.33,29.27
0.61,84889,93785,1.61,1.18,0.19,1.33,29.27
0.18,84968,93872,1.61,1.19,0.19,1.33,29.28
0.06,85045,93958,1.61,1.19,0.19,1.33,29.28
0.02,85119,94041,1.61,1.19,0.19,1.33,29.28
0,85193,94123,1.61,1.2,0.19,1.33,29.29
0,85267,94206,1.61,1.21,0.19,1.34,29.29
0,85341,94290,1.61,1.21,0.19,1.34,29.3
21.64,85418,94375,1.61,1.2,0.19,1.34,29.3
6.49,85496,94462,1.61,1.2,0.19,1.34,29.3
40.91,85577,94551,1.61,1.19,0.19,1.34,29.3
12.27,85658,94641,1.61,1.21,0.19,1.34,29.3
296.89,60629,65611,0.76,0.93,0.19,0.53,0.02
89.07,60675,65665,0.76,0.82,0.2,0.53,0.05
568.85,60718,65716,0.77,0.81,0.2,0.54,0.07
403.67,60740,65746,0.77,0.83,0.2,0.54,0.1
286.19,60751,65765,0.78,0.87,0.19,0.54,0.13
85.86,60757,65780,0.78,0.89,0.19,0.54,0.15
419.22,60761,65791,0.78,0.9,0.19,0.55,0.18
294.38,60761,65800,0.79,0.92,0.19,0.55,0.2
202.02,60763,65810,0.79,0.91,0.19,0.55,0.23
60.61,60769,65825,0.8,0.9,0.19,0.56,0.26
293.14,60780,65844,0.8,0.89,0.19,0.56,0.28
217.22,60794,65866,0.81,0.9,0.19,0.56,0.31
161.23,60809,65889,0.81,0.9,0.19,0.57,0.34
128.58,60822,65911,0.81,0.89,0.19,0.57,0.37
38.57,60833,65930,0.82,0.89,0.19,0.57,0.4
216.6,60840,65945,0.82,0.89,0.19,0.57,0.42
168.85,60844,65957,0.83,0.91,0.19,0.58,0.45
137.95,60847,65969,0.83,0.91,0.19,0.58,0.48
119.08,60852,65982,0.83,0.91,0.19,0.58,0.51
106.4,60860,65999,0.84,0.9,0.19,0.59,0.54
98.51,60873,66020,0.84,0.96,0.19,0.59,0.57
101.46,60887,66043,0.85,0.97,0.19,0.59,0.6
104.48,60900,66065,0.85,0.97,0.19,0.6,0.62
106.84,60913,66087,0.86,0.98,0.19,0.6,0.65
105.46,60923,66106,0.86,0.99,0.19,0.6,0.68
101.98,60931,66123,0.87,0.98,0.19,0.61,0.71
98.8,60938,66138,0.87,0.98,0.19,0.61,0.74
95.53,60945,66154,0.88,0.96,0.19,0.61,0.77
93.5,60954,66171,0.88,0.96,0.19,0.61,0.81
90.43,60965,66190,0.88,0.96,0.19,0.62,0.84
88.58,60978,66212,0.89,0.97,0.19,0.62,0.87
89.73,60991,66234,0.89,0.97,0.19,0.62,0.9
92.05,61005,66257,0.9,0.97,0.19,0.63,0.93
92.3,61017,66278,0.9,0.96,0.19,0.63,0.97
91.46,61028,66297,0.91,0.97,0.19,0.63,1
90.87,61037,66315,0.91,0.97,0.19,0.64,1.03
90.24,61046,66332,0.91,0.97,0.19,0.64,1.07
89.45,61055,66350,0.92,0.97,0.19,0.64,1.1
90.41,61065,66368,0.92,0.97,0.19,0.64,1.14
88.86,61076,66388,0.93,0.96,0.19,0.65,1.17
88.55,61090,66411,0.93,1.03,0.19,0.65,1.21
94.4,61104,66434,0.94,1.04,0.19,0.65,1.24
98.47,61118,66457,0.94,1.07,0.19,0.66,1.27
102.3,61131,66479,0.95,1.08,0.19,0.66,1.31
103.2,61143,66500,0.95,1.09,0.19,0.66,1.34
102.8,61154,66520,0.95,1.09,0.19,0.67,1.37
102.42,61164,66539,0.96,1.1,0.19,0.67,1.41
101.65,61174,66559,0.96,1.11,0.19,0.67,1.44
103.95,61185,66579,0.97,1.1,0.19,0.68,1.48
106.29,61197,66599,0.97,1.08,0.19,0.68,1.51
104.05,61210,66621,0.98,1.07,0.19,0.68,1.55
100.16,61223,66643,0.98,1.07,0.19,0.69,1.59
99.07,61237,66666,0.99,1.07,0.19,0.69,1.62
96.9,61250,66688,0.99,1.07,0.19,0.69,1.66
96.88,61262,66709,0.99,1.09,0.19,0.7,1.7
96.51,61274,66730,1,1.09,0.19,0.7,1.74
95.12,61286,66751,1,1.09,0.19,0.7,1.78
95.98,61298,66771,1.01,1.08,0.19,0.7,1.82
93.87,61309,66792,1.01,1.08,0.19,0.71,1.85
92.17,61322,66813,1.02,1.07,0.19,0.71,1.89
90.15,61335,66836,1.02,1.11,0.19,0.71,1.93
94.66,61350,66859,1.02,1.1,0.19,0.72,1.97
95.61,61365,66884,1.03,1.1,0.19,0.72,2.01
93.03,61380,66909,1.03,1.13,0.19,0.72,2.05
93.88,61396,66934,1.04,1.14,0.19,0.73,2.09
94.03,61411,66958,1.04,1.14,0.19,0.73,2.12
94.72,61426,66983,1.05,1.15,0.19,0.73,2.16
95.17,61441,67006,1.05,1.16,0.19,0.74,2.2
95.5,61455,67030,1.06,1.16,0.19,0.74,2.24
94.98,61469,67053,1.06,1.16,0.19,0.74,2.28
98.76,61482,67076,1.07,1.19,0.19,0.75,2.32
99.28,61496,67099,1.07,1.18,0.19,0.75,2.36
98.02,61510,67122,1.08,1.17,0.19,0.75,2.4
97.25,61525,67147,1.08,1.17,0.19,0.75,2.44
97.57,61541,67172,1.08,1.17,0.19,0.76,2.48
98.82,61558,67198,1.09,1.18,0.19,0.76,2.52
100.01,61574,67224,1.09,1.18,0.19,0.76,2.56
102.78,61591,67250,1.1,1.19,0.19,0.77,2.6
104.07,61606,67275,1.1,1.19,0.19,0.77,2.64
106.21,61620,67299,1.11,1.19,0.19,0.77,2.68
109.37,61637,67325,1.03,1.19,0.19,0.78,2.72
114.31,61653,67351,1.03,1.17,0.19,0.78,2.76
117.83,61670,67377,1.03,1.17,0.19,0.79,2.8
120.71,61687,67404,1.04,1.18,0.19,0.79,2.84
121.54,61705,67431,1.04,1.17,0.19,0.79,2.89
119.05,61723,67460,1.04,1.18,0.19,0.8,2.93
116.97,61742,67488,1.05,1.19,0.19,0.8,2.97
112.88,61760,67515,1.05,1.18,0.19,0.8,3.01
107.27,61777,67542,1.06,1.18,0.19,0.81,3.05
105.94,61794,67569,1.06,1.19,0.19,0.81,3.09
107.19,61810,67595,1.07,1.19,0.19,0.81,3.14
109.36,61827,67621,1.07,1.19,0.19,0.82,3.18
113.52,61844,67648,1.07,1.2,0.19,0.82,3.22
117.14,61861,67675,1.08,1.21,0.19,0.82,3.26
120.98,61880,67704,1.08,1.22,0.19,0.83,3.31
125.11,61899,67733,1.09,1.23,0.19,0.83,3.35
128.68,61918,67762,1.09,1.22,0.19,0.83,3.39
132.47,61937,67791,1.1,1.21,0.19,0.84,3.43
137.86,61955,67819,1.1,1.21,0.19,0.84,3.48
140.79,61973,67847,1.11,1.21,0.19,0.84,3.52
144.04,61992,67876,1.11,1.27,0.19,0.85,3.56
152.43,62011,67905,1.12,1.27,0.19,0.85,3.6
162.91,62029,67934,1.12,1.28,0.19,0.85,3.64
170.06,62048,67964,1.13,1.31,0.19,0.86,3.68
175.3,62068,67994,1.13,1.31,0.19,0.86,3.72
178.14,62087,68024,1.14,1.32,0.19,0.87,3.77
174.5,62107,68054,1.14,1.33,0.19,0.87,3.81
174.45,62127,68084,1.14,1.33,0.19,0.87,3.85
175.04,62147,68115,1.15,1.34,0.19,0.88,3.89
176.22,62167,68145,1.15,1.35,0.19,0.88,3.93
177.54,62187,68176,1.16,1.34,0.19,0.88,3.97
176.91,62207,68206,1.16,1.34,0.19,0.89,4.02
173.52,62227,68236,1.17,1.36,0.19,0.89,4.06
173.07,62246,68267,1.17,1.35,0.19,0.9,4.1
178.24,62266,68297,1.18,1.35,0.19,0.9,4.15
183.07,62285,68327,1.18,1.36,0.19,0.9,4.19
186,62305,68357,1.19,1.34,0.19,0.91,4.24
181.15,62324,68386,1.19,1.34,0.19,0.91,4.28
168.2,62343,68416,1.2,1.33,0.19,0.91,4.33
160.56,62363,68446,1.2,1.35,0.19,0.92,4.38
154.75,62383,68477,1.21,1.39,0.19,0.92,4.42
156.26,62403,68508,1.21,1.41,0.19,0.93,4.46
159.51,62422,68538,1.22,1.41,0.19,0.93,4.51
162.22,62442,68569,1.22,1.42,0.19,0.93,4.56
163.73,62462,68599,1.23,1.45,0.19,0.94,4.6
167.1,62482,68630,1.23,1.45,0.19,0.94,4.65
170.58,62502,68661,1.24,1.45,0.19,0.94,4.7
172.42,62523,68692,1.24,1.43,0.19,0.95,4.74
176.94,62543,68724,1.25,1.44,0.19,0.95,4.79
179.06,62564,68755,1.25,1.45,0.19,0.95,4.84
182.87,62685,68887,1.26,1.13,0.19,0.96,4.88
54.86,62807,69019,1.26,1.1,0.19,0.96,4.92
301.22,62929,69153,1.27,1.09,0.19,0.97,4.96
281.17,63052,69286,1.27,1.1,0.19,0.97,5
251.09,63176,69421,1.27,1.09,0.19,0.97,5.04
225.2,63300,69556,1.28,1.1,0.19,0.98,5.09
200.89,63425,69691,1.28,1.09,0.19,0.98,5.13
179.23,63549,69827,1.29,1.09,0.19,0.98,5.17
158.58,63674,69962,1.29,1.06,0.19,0.99,5.21
47.57,63798,70097,1.3,1.07,0.19,0.99,5.25
232.43,63922,70232,1.3,1.11,0.19,0.99,5.3
223.42,64046,70367,1.31,1.12,0.19,1,5.34
203.96,64169,70501,1.31,1.13,0.19,1,5.38
185.12,64292,70635,1.32,1.12,0.19,1.01,5.42
164.3,64416,70769,1.32,1.12,0.19,1.01,5.47
144.54,64539,70904,1.33,1.14,0.19,1.01,5.51
130,64663,71039,1.33,1.13,0.19,1.02,5.55
114.49,64788,71175,1.34,1.11,0.19,1.02,5.59
34.35,64913,71311,1.34,1.12,0.19,1.02,5.63
174.61,65039,71448,1.35,1.11,0.19,1.03,5.68
161.3,65165,71585,1.35,1.12,0.19,1.03,5.72
142.64,65292,71723,1.36,1.11,0.19,1.03,5.76
124.04,65418,71860,1.36,1.1,0.19,1.04,5.8
110.26,65545,71998,1.36,1.12,0.19,1.04,5.85
99.24,65672,72136,1.37,1.12,0.19,1.05,5.89
92.73,65799,72274,1.37,1.13,0.19,1.05,5.93
85.93,65925,72412,1.38,1.14,0.19,1.05,5.97
79.09,66051,72548,1.38,1.15,0.19,1.06,6.01
23.73,66176,72685,1.39,1.15,0.19,1.06,6.06
121.9,66300,72820,1.39,1.16,0.19,1.06,6.1
121.37,66426,72957,1.4,1.19,0.19,1.07,6.14
121.51,66552,73094,1.4,1.19,0.19,1.07,6.18
120.21,66677,73231,1.41,1.19,0.19,1.07,6.22
117.21,66804,73369,1.41,1.19,0.19,1.08,6.26
113.3,66930,73507,1.42,1.21,0.19,1.08,6.31
111.92,67057,73646,1.42,1.23,0.19,1.09,6.35
110.9,67185,73785,1.43,1.22,0.19,1.09,6.39
107.88,67313,73924,1.43,1.22,0.19,1.09,6.43
101.87,67441,74064,1.44,1.21,0.19,1.1,6.47
93.17,67570,74204,1.44,1.21,0.19,1.1,6.52
86.52,67698,74344,1.45,1.22,0.19,1.1,6.56
78.83,67827,74484,1.45,1.22,0.19,1.11,6.6
72.84,67956,74624,1.46,1.23,0.19,1.11,6.64
21.85,68084,74764,1.46,1.24,0.19,1.12,6.69
113.07,68212,74903,1.47,1.27,0.19,1.12,6.73
111.43,68339,75041,1.47,1.26,0.19,1.12,6.77
103.81,68466,75179,1.48,1.26,0.19,1.13,6.81
94.7,68592,75317,1.48,1.26,0.19,1.13,6.86
86.48,68719,75455,1.48,1.25,0.19,1.13,6.9
77.39,68846,75593,1.49,1.24,0.19,1.14,6.94
69.05,68974,75733,1.49,1.24,0.19,1.14,6.98
62.53,69103,75873,1.5,1.24,0.19,1.14,7.03
57.84,69233,76014,1.5,1.22,0.19,1.15,7.07
52.38,69364,76156,1.51,1.23,0.19,1.15,7.11
48.5,69494,76298,1.51,1.24,0.19,1.16,7.15
14.55,69625,76440,1.52,1.25,0.19,1.16,7.19
76.66,69756,76582,1.52,1.24,0.19,1.16,7.24
79.89,69886,76723,1.53,1.24,0.19,1.17,7.28
77.06,70015,76864,1.53,1.25,0.19,1.17,7.32
74.65,70144,77004,1.54,1.25,0.19,1.17,7.36
72.14,70272,77143,1.54,1.25,0.19,1.18,7.4
69.35,70400,77282,1.54,1.26,0.19,1.18,7.44
66.7,70526,77420,1.55,1.27,0.19,1.18,7.48
64.99,70653,77557,1.55,1.28,0.19,1.19,7.53
64.71,70779,77695,1.56,1.28,0.19,1.19,7.57
62.56,70906,77832,1.56,1.28,0.19,1.19,7.61
60.59,71033,77970,1.57,1.3,0.19,1.2,7.65
58.45,71160,78109,1.57,1.29,0.19,1.2,7.7
56.84,71289,78249,1.57,1.27,0.19,1.2,7.74
53.31,71418,78389,1.58,1.26,0.19,1.21,7.78
48.06,71549,78531,1.58,1.29,0.19,1.21,7.82
44.2,71679,78672,1.59,1.32,0.19,1.21,7.86
40.97,71810,78814,1.59,1.34,0.19,1.22,7.91
39.74,71940,78956,1.6,1.34,0.19,1.22,7.95
40.32,72070,79097,1.6,1.35,0.19,1.22,7.99
42.1,72199,79238,1.61,1.36,0.19,1.23,8.03
42.47,72328,79378,1.61,1.35,0.19,1.23,8.08
42.6,72457,79519,1.61,1.36,0.19,1.23,8.12
44.27,72587,79659,1.62,1.37,0.19,1.24,8.16
45.77,72716,79800,1.62,1.38,0.19,1.24,8.2
46.81,72846,79942,1.63,1.4,0.19,1.24,8.25
48.15,72977,80085,1.63,1.39,0.19,1.25,8.29
48.78,73110,80229,1.64,1.41,0.19,1.25,8.33
49.72,73243,80374,1.64,1.42,0.19,1.25,8.38
50.75,73377,80520,1.65,1.42,0.19,1.26,8.42
51.71,73513,80667,1.65,1.42,0.19,1.26,8.46
51.99,73650,80816,1.66,1.4,0.19,1.27,8.5
50.24,73788,80965,1.66,1.39,0.19,1.27,8.55
47.16,73926,81115,1.67,1.4,0.19,1.27,8.59
42.88,74064,81265,1.67,1.4,0.19,1.28,8.63
37.59,74204,81416,1.67,1.4,0.19,1.28,8.67
33.24,74343,81566,1.68,1.4,0.19,1.28,8.71
29.28,74481,81717,1.68,1.41,0.19,1.29,8.75
8.78,74620,81866,1.69,1.4,0.19,1.29,8.79
44.48,74757,82015,1.69,1.41,0.19,1.29,8.83
42.39,74894,82164,1.7,1.41,0.19,1.3,8.87
39.32,75031,82312,1.7,1.43,0.19,1.3,8.91
36.66,75167,82460,1.71,1.42,0.19,1.3,8.95
32.73,75303,82607,1.71,1.4,0.19,1.31,9
28.73,75438,82754,1.72,1.4,0.19,1.31,9.04
25.05,75574,82902,1.72,1.41,0.19,1.31,9.08
21.76,75710,83049,1.72,1.42,0.19,1.32,9.12
18.49,75845,83195,1.73,1.42,0.19,1.32,9.16
14.49,75980,83342,1.73,1.41,0.19,1.32,9.2
11.13,76115,83488,1.74,1.41,0.19,1.33,9.24
9.06,76250,83634,1.74,1.42,0.19,1.33,9.28
7.25,76384,83780,1.75,1.42,0.19,1.33,9.32
5.73,76518,83926,1.75,1.43,0.19,1.34,9.36
6.4,76651,84070,1.75,1.42,0.19,1.34,9.4
5.54,76784,84215,1.76,1.42,0.19,1.34,9.44
5.76,76917,84360,1.76,1.46,0.19,1.35,9.48
9.76,77050,84504,1.77,1.47,0.19,1.35,9.52
13.27,77182,84648,1.77,1.47,0.19,1.35,9.56
15.82,77313,84791,1.78,1.47,0.19,1.36,9.6
18.26,77444,84934,1.78,1.47,0.19,1.36,9.64
20.67,77575,85077,1.79,1.47,0.19,1.36,9.69
22.56,77705,85219,1.79,1.47,0.19,1.37,9.73
23.5,77836,85362,1.79,1.46,0.19,1.37,9.77
23.82,77967,85505,1.8,1.47,0.19,1.38,9.81
24.27,78099,85649,1.8,1.48,0.19,1.38,9.85
25.25,78232,85793,1.81,1.48,0.19,1.38,9.89
24.66,78366,85939,1.81,1.49,0.19,1.39,9.93
24.73,78500,86086,1.82,1.48,0.19,1.39,9.98
23.81,78635,86233,1.82,1.49,0.19,1.39,10.02
23.32,78770,86380,1.83,1.48,0.19,1.4,10.06
22.38,78825,86447,1.83,1.79,0.18,1.4,10.11
51.55,78879,86513,1.84,1.84,0.18,1.4,10.17
77.48,78933,86579,1.84,1.86,0.18,1.41,10.22
97.29,78986,86644,1.84,1.87,0.18,1.41,10.27
111.81,79038,86708,1.85,1.87,0.18,1.41,10.33
121.34,79094,86778,1.85,2.03,0.18,1.42,10.38
146.74,79151,86849,1.86,2.05,0.18,1.42,10.44
166.75,79208,86920,1.87,2.06,0.18,1.43,10.49
184.39,79267,86993,1.87,2.08,0.18,1.43,10.54
201.98,79328,87068,1.88,2.07,0.18,1.44,10.6
213.67,79391,87145,1.88,2.08,0.18,1.44,10.65
224.38,79455,87224,1.89,2.08,0.18,1.45,10.7
228.31,79522,87304,1.9,2.06,0.18,1.45,10.76
225.86,79590,87386,1.9,2.06,0.18,1.45,10.81
222.97,79659,87469,1.91,2.05,0.18,1.46,10.86
221.27,79729,87552,1.91,2.06,0.18,1.46,10.92
217.1,79799,87637,1.92,2.07,0.18,1.47,10.97
211.31,79870,87722,1.93,2.08,0.18,1.47,11.02
205.39,79942,87807,1.93,2.08,0.18,1.48,11.08
197.97,80013,87893,1.94,2.09,0.18,1.48,11.13
194.35,80085,87979,1.94,2.09,0.18,1.49,11.18
193.61,80156,88064,1.95,2.08,0.18,1.49,11.24
187.74,80228,88150,1.96,2.07,0.18,1.5,11.29
183.18,80300,88236,1.96,2.07,0.18,1.5,11.35
178.52,80371,88321,1.97,2.06,0.18,1.5,11.4
174.1,80437,88398,1.97,1.8,0.18,1.51,11.45
52.23,80501,88473,1.98,1.77,0.18,1.51,11.5
230.74,80563,88545,1.98,1.79,0.18,1.51,11.54
222.24,80621,88614,1.98,1.8,0.18,1.52,11.59
199.93,80666,88670,1.99,1.85,0.18,1.52,11.64
181.03,80708,88724,1.99,1.88,0.18,1.52,11.69
165.56,80750,88776,1.99,1.89,0.18,1.52,11.74
151.43,80792,88829,2,1.89,0.18,1.53,11.79
138.04,80837,88885,2,1.89,0.18,1.53,11.83
127.29,80885,88944,2.01,1.87,0.18,1.53,11.88
38.19,80936,89006,2.01,1.85,0.18,1.54,11.93
162.44,80989,89069,2.01,1.84,0.18,1.54,11.98
157.06,81043,89134,2.02,1.82,0.18,1.54,12.02
141.53,81097,89199,2.02,1.82,0.18,1.54,12.07
129.33,81150,89263,2.02,1.84,0.18,1.55,12.12
119.13,81202,89326,2.03,1.84,0.18,1.55,12.16
110.61,81252,89387,2.03,1.87,0.18,1.55,12.21
103.39,81300,89446,2.03,1.88,0.18,1.56,12.26
97.78,81347,89504,2.04,1.9,0.18,1.56,12.3
94.47,81393,89560,2.04,1.91,0.18,1.56,12.35
92.15,81439,89618,2.05,1.92,0.18,1.56,12.4
89.52,81486,89676,2.05,1.93,0.18,1.57,12.45
87.87,81536,89737,2.05,1.93,0.18,1.57,12.5
84.29,81587,89799,2.06,1.93,0.18,1.57,12.55
81.09,81639,89862,2.06,1.91,0.18,1.58,12.6
75.37,81691,89925,2.06,1.91,0.18,1.58,12.64
22.61,81744,89989,2.07,1.91,0.18,1.58,12.69
102.64,81796,90052,2.07,1.92,0.18,1.59,12.74
102.82,81847,90115,2.08,1.94,0.18,1.59,12.79
98.72,81897,90176,2.08,1.95,0.18,1.59,12.83
96.2,81946,90236,2.08,1.97,0.18,1.59,12.88
94.71,81994,90295,2.09,1.99,0.18,1.6,12.93
92.99,82042,90354,2.09,2.03,0.18,1.6,12.98
93.01,82089,90412,2.09,2.04,0.18,1.6,13.03
92.6,82136,90471,2.1,2.06,0.18,1.61,13.08
92.63,82184,90530,2.1,2.07,0.18,1.61,13.13
90.93,82232,90590,2.11,2.06,0.18,1.61,13.17
88.73,82281,90651,2.11,2.06,0.18,1.61,13.22
87.03,82331,90711,2.11,2.07,0.18,1.62,13.27
84.98,82380,90772,2.12,2.08,0.18,1.62,13.32
84.4,82429,90832,2.12,2.09,0.18,1.62,13.37
83.88,82477,90892,2.13,2.1,0.18,1.63,13.42
82.25,82525,90952,2.13,2.1,0.18,1.63,13.46
80.28,82573,91011,2.13,2.11,0.18,1.63,13.51
80.08,82620,91069,2.14,2.13,0.18,1.64,13.56
80.45,82666,91128,2.14,2.12,0.18,1.64,13.61
79.89,82713,91186,2.15,2.13,0.18,1.64,13.66
80,82761,91245,2.15,2.15,0.18,1.64,13.71
81.71,82808,91304,2.15,2.17,0.18,1.65,13.76
84.1,82856,91364,2.16,2.2,0.18,1.65,13.81
87.01,82904,91424,1.76,2.18,0.19,1.68,13.86
89.22,82952,91484,1.74,2.1,0.19,1.66,13.91
91.59,83000,91544,1.74,2.08,0.19,1.66,13.96
92.53,83048,91603,1.75,2.06,0.19,1.67,14.01
90.76,83095,91662,1.75,2.07,0.19,1.67,14.06
